,user_id,business_id,text,date,compliment_count
105783,vlLSR0yA5hHYDJo3XWtplA,w-C9LX2gMSCHZzmrsHWrsg,Good deals for decent food. Prices are reasonable and low wait times,2017-08-21 01:08:47,0
105804,gI22X1rJuoqn2B3Wha2pzQ,OThAF-lt6d7jY-pB1ajWPg,"This place is in a little strip mall that doesn't indicate the true gem that lies within. Fantastic food, family owned (read: support small business), large servings = leftovers yum! They will be opening a second location in Ohio City next Spring. Yay for them!",2016-10-22 20:15:42,0
105807,-M7w0ga2MO1WAugTUfekZA,IgGRqEUqSdpq8l73a8dgSw,I like their breadsticks and manager always nice with me. Like this place,2016-03-22 01:57:38,0
105815,69FXttuSnjkkgwR2E5TvQQ,ODlST50VSMzUMd0kmDpQgw,Out of meatballs on a Sunday?,2013-01-28 13:11:52,0
105846,CirekC4bOMJ9aOVkm2_42Q,aVBFKYoF0AHuusNssaQpJA,Mac and cheese pizza is the best!,2016-01-29 00:32:28,0
105849,IkSGgRjSRm4nl89jNEShZw,X3-dI5LGMdv6EQ8OLoOU9w,"3:24 PM in the afternoon. A line almost out the door, and one cashier.",2017-06-09 20:25:19,0
105856,34ik5EcU2dmNDuAJgIt-Bw,QjAa1btsfKXKCorXeb20Vg,You'll get sick.,2018-03-10 21:20:55,0
105878,3P7h92MxLLkbY-bcg3AYcg,Sb2a5N9gSLICYkMVSjszsA,Breakfast should always be your biggest meal;),2013-07-13 11:03:43,0
105884,NU7dzFRmQ8SisbzR4HUBEg,F44RugAixD4yauHlTGXGug,no perogies !!!!wth!!!! :( ... this is pittsburgh right?!?,2015-04-14 23:00:23,0
105894,14u3i7dqmaoLaTu4_Cb0ow,B2lr7sQv1NDujuD37tTBNw,Get the Freddy bread!,2014-12-13 17:23:26,0
105906,uqlz_AYAe0DbDBoH-CMu3Q,XM2qN3PiQbfSYo6zmHgSlQ,"My favorite pizza place downtown! Try the Cajun chicken pizza, you won't regret it!",2014-12-30 15:41:44,0
105910,F1a_gzV-V9oqq-yHKHPTBQ,-httBl6DSZiUtDX4SQWtag,Great breakfast,2015-05-02 13:56:38,0
105915,Pam6DMF7VTKRIW9YUlr1gg,UuezOzEBemKWDOrZFjM1BA,"The owner is extremely rude. On google it says they open at 9a and on their website it says 8a. We took a group of people there around 9:30 and the guy tried telling me that they weren't open and was extremely rude. When I told him what their website says, he tried arguing with me until I pulled it up on my phone. Then he said, ""well, I'm not sure who changed it or why it says that. We can open early for you I guess..."" Very rude, I will never be back here again...",2013-07-18 14:45:50,0
105930,R1axOi8Rq4Hy_uQMh0ZDWQ,u2w7rfwl06rzHU7RcRkr9w,Always good. Great toppings,2016-06-08 14:50:56,0
105936,fi0NoTCDZdInEOao0t7-pA,xkbUCdXRQfKJ-mT3xmH8qQ,Hunky hand Granades like dad used to make and the huluski is outstanding,2018-03-04 07:34:04,0
105959,k1YVMsJJQ8k8jdSWfV1ISA,4qnE3AqOo-gCcckCmEliuA,"Great tasting pizza
Great deals  I go to this pizza place
Once a week",2016-09-24 22:15:06,0
105974,1lem92TZvJrTTb_cDi8qJg,2wU2cdWiKegJujTliMJx0w,"Love the pizza.   Thin, small cuts and great flavor",2019-03-10 20:09:43,0
105985,E10YXUrfCSR1mOLI_2WU8w,Xra1TtWtf069Am5hHWs3Ug,Great atmosphere and food. Will definitely be back soon!,2014-03-04 12:27:23,0
105991,w505EPYf3ChJrhYVEMqUVA,Ms17VRbhM5Et6OEZnAUyxg,I had a delicious pizza with my husband here as one night we both had a craving!,2018-06-10 11:56:44,0
106024,5URfRfaZ3ZHHYyHqaObNaA,NoF90rswXBHESSyDaWeKKA,The best pizza in town. Good choice of drafts. Always crowded. For good reason.,2017-09-24 22:35:40,0
106027,_j-8poW23rPxTN5Tjc3xIw,hUCujBvgttk5jNh_uQwi2Q,Tasty vegetarian slices!,2012-02-28 23:46:08,0
106034,EwHmL65SIthed5j_2d9w3g,OThAF-lt6d7jY-pB1ajWPg,At the Crowne Plaza hotel 5 miles away but they don't deliver here.,2015-02-07 00:10:15,0
106039,3zfepa_kiokNYqcOcT3xPA,_qoXWEB5qb0Me1CCMLWlmg,Had a great meal at Beach Club Bistro! The beet salad was wonderful.,2019-08-25 01:12:36,0
106042,aIBc0PAaUMrBZUctFAjpEw,bHO7WE9WgMT9USSr7ZI9JQ,"Delicious fresh local food, BYOB, awesome friends!",2013-11-23 22:06:01,0
106048,V-_cJ-j3Yz1soxcAzZrwPw,1IuHLJ_OX-5bTVBSPJBlEA,Love the Tuesday deals. But today was cheat Friday so....,2014-05-24 03:29:17,0
106050,eWCnWsdFaxIZstBwf1WULQ,Iam7tYWhssw_rscSBkeRIQ,They fixed me up,2017-05-29 03:15:37,0
106060,o5Tges8DTYiPKOx8UQNPkw,y6R_bSCYiotoUjvygVcFaQ,"Great pizza.
Service really slow.
Waitress really snippy.",2016-06-26 19:18:27,0
106075,3kucQVs83zWbx1MvVzVq6w,0qsarzXaZau8REdE0rToxA,I agree with other reviews...very goid pizza and great service as well...,2016-10-29 01:26:09,0
106081,j1OhY0iX3aPi0LlaHUyewQ,hnDQ_L_1IjCUVUA_G19sew,Dirty store dirty employees but cheap pizza they say hot and ready I think that phrase went out the door. This store is in need of management badly.,2013-02-17 21:01:21,0
106107,AG7ITBwRe0BmxVSUpTL7ag,1Bc4KYox4Fux-aLV4OfFnA,I don't get it,2018-12-29 02:14:10,0
106122,veJ0eVokHlCjh6kWyok5Nw,EDjKoA9kv4bn9UXnocnFXA,Great food and Excellent Customer Service!,2018-07-10 00:27:30,0
106125,P0c6eNnhHJlOIDXJaV1hyA,2alo9GzeOsbg4jeKYFQmxQ,Dinner at Santos left a lot to be desired.  My grandson ordered stromboli.  When he told the waitress it wasn't cooked  she told him it was.  My daughter told her it was raw on the bottom and sent it back.  The waitress was not happy sending this back. My tummy is flip flipping because of my meal.   I would expect much more from this popular restaurant.,2018-11-11 13:05:14,0
106151,xUCiuzRNc3oq2T1MmXtTGw,NoF90rswXBHESSyDaWeKKA,If acorn squash soup is available (seasonal) don't  miss it!!!,2014-12-31 22:08:55,0
106152,f5JbbpehrqKpMzLISRk8hw,PbOQlLSloU5Zkpth5I3cjA,Get bacon & pineapple.  It's delicious!,2017-02-05 22:54:10,0
106187,mzIlMPzgj1iVW7aX4Ib-Vw,6kD0vTLj3oZJm7kXRSvfKw,Overpriced and low quality.  Calamari undercooked. Salad was boring. My caneloni was just okay.  It tasted like they use canned tomato sauce.  Bruschette was a BIG disappointment.  It was just bread with tomato sauce and cheese on it just like a pizza.  Go to carrabas or olive garden.  Waitress took forever to take our order.,2014-01-03 03:06:57,0
106188,iRIYRVZhjc6bzZk_IVkg0g,2A1wvIFdKQZZe-vtTO7olQ,All the food is great here! I've been a customer for a while now !,2018-09-09 01:32:16,0
106221,NI-YLZW7xlYFVw_mMNOhSw,45wDLpgW2BFrCRqlf19Efg,excellent steak hoagie!!,2011-12-04 00:51:55,0
106223,LrqytyCCw_qFjpomyRXlcw,J9f-9Prw2YVM-fiZqv2fmQ,"Pricey, crispy hot dogs, but more reasonable prices on everything else.",2012-04-30 12:25:24,0
106256,0ORgimClvcGRpuMCbxqCXg,j6MtKpKdqZC2wXnQetGBIQ,The pizza was okay. Crust was very thick and meatballs mushy.,2019-10-08 23:16:45,0
106264,Gm_JQaYXmUdOjfC4wM7PTw,RMEzxhYfpnEsWlfozit_xw,Current Wi-Fi password is beerasap,2016-06-11 19:31:07,0
106266,A1qFUVigZBv0xd4Mq0L1wQ,MPbzeBX4f98CgK0ih1rLVw,Great food!!,2019-01-14 16:31:51,0
106267,IwnTfU25AVVXOIxHnd1eXA,sH0IBENjMdWMEjqEfep0Qw,I love the pizza here! They also have great jojos and the s'mores is amazing,2019-02-11 01:19:19,0
106282,vhhH7_UUiJ2vOZN52uLfhw,WBay6AZsHMExtMQsRc9-bQ,Great food. Horrible service.,2018-06-23 01:25:50,0
106284,BYGZLZ07CUlYTmxW5ieCwQ,SsBi4mjcfsQJUMkyQlgg1Q,Best pizza in Pittsburgh. Grab the Sicilian on white.,2019-05-19 00:57:21,0
106286,hCMq1pDpRwJgH9vyl8u4Qg,qlg2QMEErgseygqs_MQETA,Always good and the service is super,2019-06-27 01:35:10,0
106296,zYAvkt-GE5xnZ6sDeItxwg,1qmDaCGJTam1--pEIuvkbg,Best large pep pizza I could eat the entire pie my damn self!,2016-07-11 22:58:59,0
106322,W17Qw6-EiDLInlDPLKyXCw,RMkBZDwEbcv5Ctd-a2A0Lw,Great for how cheap it is. Discount if you pay in cash!,2018-03-03 15:57:03,0
106325,JyqjzojU_afyT5_cK9c3Jg,HjrwseYzjupnpMdV4SaPWg,Nice place with great food and wine and awesome hospitality!!!!!,2018-08-21 20:53:46,0
106355,4qiGtoydF7o4MpRq6pGGrA,Nqs4_gT6nKyeTOJ_rgu1mg,The pizza is divine!,2019-01-22 01:16:18,0
106385,2Sa4Zhw-0zGF3aeTDWDmRA,IgK6pMqEJ7vQS2-2qMl2vw,Great calzone!,2016-07-18 03:46:49,0
106389,zANfJk79lr2Oh9JNlYg3tg,kwMJ4KfhEcrk9jiMe-S6wQ,"Fantastic!! Great paninis, pizza and service!!!",2019-04-07 23:44:03,0
106403,QEWyvTD0AUmFDdWTvwUuJA,5fmhGouEy_7WLloRyXRyUg,Good food,2016-11-17 01:53:06,0
106408,6b2L2r_GotIXaiKrS8vPVQ,CUEPhj5zXB5dsJWjheB4Ow,Great deep dish!,2017-05-04 05:21:01,0
106412,_o8J7UDBPKlrYlVTJzYzYw,hvS-3lxc8qwyOUpGBm5sAg,Wow.  Was there recently with the family.  Pizza was good  but we could overhear the owner yelling so loudly at the kitchen staff.  It was ridiculous.  I almost said something.  How unprofessional!! I won't be bringing the kids back!,2018-06-25 03:57:34,0
106417,V0CMr3WfYngnumM_cZ4hsg,cJF_93-5f5IflEFTlN4Viw,Order not ready on time,2019-01-28 00:06:42,0
106437,xbIxGhSDV3RYETZV4F3ixQ,QjEob2WSROiBPVjh0-BfxQ,Let's go bucks,2013-03-29 00:01:56,0
106451,TDxa3yGZmrmq2tsIuxwPng,SuMi4hxed5qk-M8IklFg8Q,Kids enjoyed the food and shakes,2019-07-12 09:39:34,0
106458,IVoCcUjVbYKz1ESRzR6PgQ,w-cJmgsAiw9RLoMs5e7iag,Tried build your own veggie pizza and love it. Would love to go there more often.,2019-09-23 15:36:31,0
106470,5vJJ4vFvdbMY01MYrKL5MQ,HgSsIF4PpESGUMu-rNPg0g,Get there on a Thursday for the $5 burgers and fries,2019-06-29 21:07:41,0
106476,Mo3Kkmu2cvojFZxgi80kJQ,1KRnx1P4gYlkpmezGTERaA,Best shrimp in Cleveland!,2014-02-27 00:00:30,0
106478,x2Scg6yk2qOWI2tvTCwYTw,ckbDWYPT8TP7etP0WHU2Yg,Reasonable place.,2019-10-08 01:27:16,0
106485,IY64nxX6oyogCAScE6mqog,sxQrSzv4SS4b6o3tgmWS7A,i cannot see my forehead,2019-11-23 23:18:50,0
106501,zxS8AfF43_9X1TwWAL72Vg,kKWkyu2Uuz27Amti-Oik7A,The food task like ass.......and over price,2016-05-08 00:02:45,0
106511,E3ziqhOtuYuGBH8zNZC4RQ,qlg2QMEErgseygqs_MQETA,Great staff and delicious food.,2017-03-26 21:00:39,0
106518,Xe-Dlatnkz9A9l8oyDgU9Q,Eg_M8eeu9SDEdbP7iUmVbQ,EF Class of 19(mmmph) monthly lunch.,2012-06-20 15:49:18,0
106523,zEcpaxurQVVDj8e-ODhhXQ,ix-CkoFcqTX7hi62ZqGXJQ,Great service.   Good food. They have the best chocolate martinis around!,2014-10-21 02:19:13,0
106531,Xe-Dlatnkz9A9l8oyDgU9Q,Eg_M8eeu9SDEdbP7iUmVbQ,Oh yeah. You're missing out.,2012-05-30 16:07:29,0
106540,CXgOQ2wOSuyXGpLOum3SJw,F_ylMGAY1khjuuvMd5pgsQ,"Great New York style pizza, you can even just grab a slice at the counter.",2014-06-22 21:07:50,0
106557,WKneD6tKr18q0ey0QbHBaA,HOU5UUTb29yLmEz_0hteEw,Omg!!! My new favorite!!! This place is delicious !!!,2012-06-19 02:07:28,0
106569,8OJuZzI3m0Dg_eelrNKmjA,ihWw0eSKMQfO5cXLFS5itQ,"My favorite pizza anywhere, really! Sandwiches and hoggie's  are great too",2017-03-30 21:36:03,0
106570,IkjIKeeTb1cya18Yz19_bA,RMEzxhYfpnEsWlfozit_xw,"Great beer, forgettable food",2017-09-24 23:22:04,0
106592,JSi-wRswlNhBZXaQeTqqTA,jBhRphJtQahNTWwFt7wlrQ,"I HIGHLY recommend their white pizza,  no tomatoes,  and add pepperoni!",2017-06-12 01:00:57,0
106594,ZFL8G-pmETZ8GnIPHVV1SA,z_RTK0MaxaRHRQ99hDL2QA,No white slices and no plans on having them. MEH customer service.,2016-01-11 23:53:19,0
106601,Xe-Dlatnkz9A9l8oyDgU9Q,RThuRlhMdowhtY8vITEIzQ,First time in years.,2012-04-09 15:58:21,0
106602,0SX3rtIncPthg3pJ2M6vPg,rSAg87gLy4YPWMJ_zMBn-g,Authentic pizza. Very tasty,2017-03-30 23:04:36,0
106619,WH_dSjGqnwTTe-Q9FueoUA,H6Gb3P21h4e_stdjFQO9oQ,Just Really good pizza for a chain!,2010-12-01 19:50:01,0
106629,Xe-Dlatnkz9A9l8oyDgU9Q,EWJbWp3oOwDsv4Lo5eZWxw,Post #PVGP meal and chat.,2012-07-21 20:47:06,0
106655,M3DAxX7I00qIr6PbJoqhLw,mmPzI2wqydgfh7_hjORBMQ,Delivery took 2 hours and pizza was burnt,2017-07-09 20:53:51,0
106677,-P_hsheFkkBgGFCfLaEwaw,c7ZTyqSG4v4ZVwK3vuDklQ,We are coming for you Ian's. We are pit-stopped at Vintage around the corner.,2017-07-07 03:21:31,0
106693,WjrDZGBGjzJ5uYiiIbaB9w,ZedwJdX1jQ7Hw1CzU3VDLw,"Great pizza well worth the wait! There is usually always a wait, that's a clue ;)",2016-05-11 22:11:00,0
106701,LiW90h8bxeIj7iY17VL9Zg,rXIDrS8Rz8r09vH4gjHfGQ,Pizzas are huge!!,2011-10-15 22:57:54,0
106737,Xe-Dlatnkz9A9l8oyDgU9Q,Eg_M8eeu9SDEdbP7iUmVbQ,Great day to eat outside.,2012-05-21 15:43:11,0
106750,MhPpgKYtblaeOcTwRPQWFw,aEH2WZFMzLcbJmTiu1urMg,Delicious. Great atmosphere and yummy crabs. Sushimi is a fine appetizer,2011-05-21 23:50:39,0
106756,Xe-Dlatnkz9A9l8oyDgU9Q,Eg_M8eeu9SDEdbP7iUmVbQ,EF 1985 Oakland Edition,2012-08-13 15:46:43,0
106759,xHPiNyj8XEs55TOkgjEDFQ,38aN0fB_zHtkw1kb3lSj8g,The veggie pizza is a sad excuse for pizza...,2015-05-20 21:27:11,0
106763,NY0ZyElkpMhzYUpLNCyWfA,2A1wvIFdKQZZe-vtTO7olQ,"I am visiting from D.C......what an amazing find, I am pleasantly surprised.  The food is fantastic and the service impeccable.  You must visit if you love authentic Italian cuisine.",2012-10-17 00:19:40,0
106789,HRsCJOfLCo5GQNmXtgkTwQ,djW8gh3JJ-__NCxx1YQaHg,Ordered pazcki and regretted it as they were stale.,2017-09-26 18:13:37,0
106814,ZUgz9De5NKYhwVcSr6PIkQ,TEXUVhF-G_v2Sxwqti8HQA,Had to reorder steak as it came well done. Medium came out great!,2010-11-28 20:15:25,0
106820,TqALZJzl51fdOOlFY8zWXQ,2og7CivCoU54PKpvlvxOYw,Small place so go before or after the dinner rush,2015-01-18 00:30:34,0
106821,XT51R5sL2Wn_gzsdl7M_4Q,hEtb2D81MtRfKuAd1FdV6w,Awesome pizza and awesome salads with cheese.,2013-06-08 21:06:46,0
106827,eajYCBMLLa4_aGxspovCOw,ZYof0WYlilJ3pgWNSgmYKQ,This place is horrible.  No respect for customers. They close 30 min before they advertise,2018-03-29 05:34:19,0
106849,HJnTWtdQLYq8v9fIe53_fg,FvXZcRB8bocNMDvFUnoWhg,Fantastic pizza. Delicious pizza. Scrupulously good pizza. Salad was fantastic too.,2016-02-09 20:21:57,0
106850,9n12wvX9WcYEyoYHDL8HZQ,HC7XYU669ZXbE1cChU5U0Q,Keith's favorite is the Penne Bolagnase & I love the Italian salsa bread ... Heavenly Pasta,2013-03-13 23:47:14,1
106851,1qCucdkiQHSP6ega04ahOQ,mY9tk1ZVMf9Zco9SaXMk6Q,Great food and atmosphere. A bit loud that's why it's 4.,2014-11-01 18:29:24,0
106863,41W7zFSzsTrRVx-6PCT3wg,lK_iVjCur58if_XcbENGqg,Great pizza and hoagies. If it wasn't good it wouldn't be open for fifty years.,2014-10-05 12:50:04,0
106867,32AeW43kCrEdT9BhRT564w,qlg2QMEErgseygqs_MQETA,Delicious balls wish they gave me more.,2016-02-29 18:51:15,0
106869,VjlAe81BgzkKUuHp3QNSDg,VX6DcQETQbuPbTC4hUoREg,"Love it. Old school Italian, the way it's supposed to be.",2016-12-03 18:02:02,0
106880,K60tfi3f2jt1KY2FMJ896Q,RMEzxhYfpnEsWlfozit_xw,"Stay away from ill-shaven server, Sir Snarksalot, unless you like thinly-veiled threats your food is about to be spat upon.",2013-02-08 07:01:13,0
106882,xwAfOFnAJdnO2P2IuOOfJw,ix-CkoFcqTX7hi62ZqGXJQ,Friendly staff and very good food. Everything was wonderful.,2015-02-14 01:55:55,0
106887,Xe-Dlatnkz9A9l8oyDgU9Q,7Lgle1Ue5f8TT64w3drPag,Operation Iron Frog,2012-01-29 20:00:50,0
106894,IeMXUCeSztA_vjPSz86gDQ,jBhRphJtQahNTWwFt7wlrQ,"Hands down, the absolute best thin crust pizza I've ever had.",2017-03-19 21:23:23,0
106908,KrPC0yFYKslq_jnHbbtE6Q,cKbPGglAjIGG6MeVy7n8XQ,Loved this little place. The food was Delish!,2016-07-31 18:56:21,0
106909,tQ1o0689FokjiKt3zOxT_A,vJOwJQF4sDqBbecUK4cVRg,Thi,2011-10-02 22:08:06,0
106915,xWidnUMnLq1RSfkNu28KkQ,6kD0vTLj3oZJm7kXRSvfKw,Lasagna,2014-09-02 17:19:51,0
106923,kMmzRlcg2yYw0EKqSgi66Q,OSLNYVnB69k6zO9jYzRPuA,"Good cheese pizza, open late and easy to get to.",2015-05-25 03:17:49,0
106938,eT6WFUnqbYDHOwmspIbbhA,4GUXkFjJL5SEZK-qtDZSKA,The food was great also the service was excellent highly recommended,2015-07-18 23:22:00,0
106950,ClW4ao2IfQiYLxfDmtS9_Q,v8qw502wtQEGpQfMhCVW9w,Penguins specials.  $2.25 20oz Miller Lites.   Good wings.   Great hoagies.   Not a lot of seating.,2011-10-18 00:29:07,0
106959,tr8HoS1NsksALb_Io46UBQ,ZL-4ejIO3DCgSsdRWwsX-A,Lines are shorter when the weather is bad.,2011-01-12 17:55:54,0
106970,Xe-Dlatnkz9A9l8oyDgU9Q,Gepy89vtr6J2LFTb-dUPrQ,Operation Beacon Plastic: debrief,2011-04-17 16:59:19,0
106992,FJLKbWj2A2rldsWMtqY8Og,y6R_bSCYiotoUjvygVcFaQ,Great pizza to enjoy while drinking a Wisconsin Brewing Co Brew!,2018-01-21 22:21:31,0
107023,Xe-Dlatnkz9A9l8oyDgU9Q,7Lgle1Ue5f8TT64w3drPag,Calzone time. That's the one with ricotta cheese right?,2012-05-26 23:20:38,0
107039,RNHlYf_cI1BdFXmQdB8VOw,C0c3ahJp1U4Jg_kgGoyXKw,Let's try this again.,2011-01-01 17:36:30,0
107052,FfhrzR10LNduehGL2JISnw,2UCXCbv7qaO3d8FfQd4Ing,Good for a quick meal,2011-04-14 04:34:17,0
107053,UpsgFrYCWwgtWYjaFFuLkQ,NoF90rswXBHESSyDaWeKKA,My favorite spot in Pittsburgh!,2018-01-24 23:00:10,0
107091,LTi7RcsOdI_ji_XtLkJXhA,9tqtjCPLBs_WSC7T9p6ruQ,Delicious quick fire pizza! Great crew!,2017-10-02 12:05:11,0
107128,tr8HoS1NsksALb_Io46UBQ,2A1wvIFdKQZZe-vtTO7olQ,Can't get enough of this place!!,2011-03-09 23:44:12,0
107132,0A4apVPFI4rEgm-GndfhwQ,qfcdMhm1Ff28JHVpHca20g,"Good food , fast delivery pizzas and hoagies are so good..",2018-04-01 04:32:25,0
107150,yD5VvWeR_oog7KSHmrCMDA,FvXZcRB8bocNMDvFUnoWhg,Great pizza. My entire family loves it. Fresh ingredients and great service.,2018-04-05 11:43:25,0
107189,8UVYjoYQes4H24i-9Nv7pw,dLRJhdnelmOXRa3WeeTbnQ,"Best pizza, Chicken and ice cream ever !",2015-08-02 14:11:36,0
107206,wyw2cX_xGxIu-iMV4QY1dA,ay7DxVt-xr0lWRyoDYfwsA,Decent pizza!,2018-04-26 03:35:50,0
107230,BnYv3kOj3Wo5g91y2Br03A,pOhX1XjbBdPoO2Fyy8RGJg,"Pizza and fried ravioli was great, good service, nice atmosphere",2016-08-23 02:37:13,0
107243,k2GY2BPEib4FU57pS-oXMA,-httBl6DSZiUtDX4SQWtag,7&;,2017-01-31 18:59:13,0
107269,NviOoX-t0AOaHV1yu5UC6Q,ZYof0WYlilJ3pgWNSgmYKQ,"I actually used to eat here as a Duquesne student and I've spent THOUSANDS here coming back since. 

NEVER AGAIN.

How dare you attack a customer this way. I watched drunk white kids nearly destroy the place a bunch of times and they were dealt with professionally and way too kindly. The",2018-01-13 17:09:33,0
107280,RfCLXVKui6T5SI-wlG6jvQ,ZPAkg2phFo_p3U-QjvHVPw,Good Italian food.  Very popular with the locals!,2018-04-06 23:37:28,0
107297,6hw3Vna0-G0XbPVGCF5Rqw,GnFvPN1sCMbho2ItzuPemw,Terrible. I never made it past the phone. Just a fucking nightmare.,2014-01-29 01:40:47,0
107312,uhInKM3a53x0eIiL5NdcFQ,CAALCmefoLQtDvLEER4_6Q,"Best place to eat at Crocker. Laid back, great food, and great service.",2017-07-01 22:42:56,0
107320,rwMnwefyuvs5KNvwN_KlKg,Nqs4_gT6nKyeTOJ_rgu1mg,I love the cheese mountain on my House salad!!!,2012-02-03 21:58:01,0
107328,2RnoPDtsyDNnC9B68RTGjA,lTKfkTHuD0qRt6OaocI-pg,Great brews and burgers.,2014-02-15 19:41:51,0
107349,kUaJbnPjtBa7ZK2-XvcgqA,R13VkcyUIU3xG2fRFbBvBA,"Valpak savings has a $2 coupon for a purchase of $10 or more. Also be sure to try ""The BLC and Tweet"".",2013-03-09 18:53:01,0
107358,vjuJbzMgQRPmE0xENZgSew,fiRbomFAAtfTYOTTtnDUcA,The bartenders are the best! Great food and great service.,2016-03-11 23:21:46,0
107364,SUg8YuNwK4RnuSGsSb00yA,Xra1TtWtf069Am5hHWs3Ug,This place is amazing. Make sure you go early because it's hard to get seats.,2015-10-11 18:46:05,0
107374,E1S2KMiZZXtYicnt1NFSBg,-WCGJuDoq4yAm58DQpl14Q,Yummy,2012-03-16 04:11:59,0
107386,zP_IJbpyHn6jH4zhqa4cWg,F44RugAixD4yauHlTGXGug,So excited to have fries on my sammie!,2011-02-24 17:58:13,0
107388,dej0G0b0csTyfqXLX8soxw,gXzQb8auHnhNxJ9EF2F-tA,Definitely the best pizza delivery location in the area.,2015-09-09 17:57:26,0
107449,Fpkxuf5G3Y6LvepGf7jS7w,ZYof0WYlilJ3pgWNSgmYKQ,Food is delicious!,2014-10-21 00:38:25,0
107461,_79v5OQtTsD_ejfX90KKpA,qzjMO-bLXirGU1Q4_8vJEg,Good pasta and pizza! Very friendly wait staff. Very tasty and fresh ingredients.,2017-03-17 20:55:20,0
107469,I9vYVOg8QFhyHxq4ASBu3Q,Zd9VJFJjfaadaJmCMFv-RQ,Cute location,2014-08-29 17:01:59,0
107490,aZ-1-0lbpabXyQEJOf3EmQ,BcLFIr4wtd3GQ3fnz15yDQ,パンがとても美味しかったとこ,2016-11-28 06:21:59,0
107496,uI4sni6PJ8g0CeAdcQ3HiA,qZZ8VU1Bk-xCruEAZNwm6A,Ordered $80 worth of delivery to downtown. It's been over an hour and I don't have it. I can't recommend this place.,2013-08-23 23:16:34,0
107558,OltIpSn6VDUlCzAUr6LVHg,ix-CkoFcqTX7hi62ZqGXJQ,Great food & service one of my favorite place to go for dinner and drinks.,2016-04-22 22:09:00,0
107572,yyCz29Mw2hvsYnlXvLQ6rg,ay7DxVt-xr0lWRyoDYfwsA,Good pizza and it's cheap and I like the chicken nuggets,2016-07-01 20:37:07,0
107578,zJAWmyI0pzL-K61E_IYyyA,HC7XYU669ZXbE1cChU5U0Q,"Get the Lisa salad and eggplant terrine! Very delicious! The garlic bread with salsa is divine. Brittany is a world class, top notch server!! Enjoy",2018-03-21 23:11:39,0
107579,tq3bpuFEeocGu82RY5F-1Q,uvPv-iPbOtp0Zhgzwn0A3w,"Grab some beers and a seat by the water. Epic views, and a great campus to walk around after!",2017-07-25 02:38:13,0
107581,ti6-AQZnJZzZ5oG2s-FnLA,usFNFsaaHFxEbnBO4FaFHA,Ravioli stuffed with squash was very nice. Great atmosphere,2014-01-11 02:54:58,0
107586,4U40bL_QxOucgh-36ChnFw,qWcaGio9JsqrvgmQiIRtIQ,Great hand tossed pie!,2017-01-20 21:13:11,0
107587,Xe-Dlatnkz9A9l8oyDgU9Q,Eg_M8eeu9SDEdbP7iUmVbQ,Outside dining. FTW,2012-03-19 16:11:04,0
107590,_3ZscZ5Xs3HPiLskRRb2Eg,rPL1gw_0Afm8nOAfLW53MQ,"Good food, fast service",2017-11-26 17:07:19,0
107595,uDE1V2dzOJ-JxKZWVkdckQ,ckbDWYPT8TP7etP0WHU2Yg,Best pizza,2018-03-27 19:11:14,0
107621,NuiuLE2M_JAHmCx42OdA-g,jUxLgiiYKnsM238eUZUqlA,Sometimes pizza just tastes better when it is cut into little square pieces.,2012-11-18 00:15:29,0
107643,yn4pO3R3SObHG2l6TcVijA,Zd9VJFJjfaadaJmCMFv-RQ,Amazing food,2015-10-16 03:54:22,0
107654,NyKKySD6jUArCfs-XnPNeA,P6N8qIUlu2IEKr1_pdg00Q,Great food! Try it you won't be disappointed. Everything is fresh and made with high quality ingredients.,2017-08-16 03:12:58,0
107656,ulkh4cFWZVBA9MzAhNK5fQ,kPr9rYEkGwbRLgUHvKljQQ,The service was great and the pizza was authentic.  Great job!,2014-09-16 23:24:41,0
107671,CwEdNbmzWTi6fPVWqq5Srg,ZYof0WYlilJ3pgWNSgmYKQ,This place sucks,2018-01-13 16:58:55,0
107676,hoiqt3CkjzekFe53vVynQg,AZw_8ngMd8vnAbzKX7zPlw,"Quick, kind service. Food was delicious!",2014-06-18 16:12:21,0
107696,7mIcSvr7WHdMcDKZy-7xoA,Zja7ykq3icDzkN20XX6j1w,Nice toppings!,2013-12-18 02:09:19,0
107706,JSi-wRswlNhBZXaQeTqqTA,lo-GEcfXVGrDSDLtR5gI5w,Their food is delicious!,2017-06-12 00:44:16,0
107714,WVgRVx4ndFlWj5OUs5o6Jg,S4oe6TlWNqfMSBEL30Ej3Q,I got a hot and spicy pizza from a hot and spicy man.,2016-05-13 19:10:43,0
107731,bwd5Qvx1zGtUkmiflZMERA,lHLNQnEHwCJ_CROCfCxEzw,Come early and ask for a table on the flower filled patio!,2014-06-05 16:45:18,0
107742,59GNftLbfcqHwMXEG6L0JQ,hSU3MbB9Yu8MlybxfmABeg,The food is great but I think it's a bit pricy.,2015-10-29 22:42:34,0
107762,iENsOC9TaD4qjx5MhBpFDA,OhTsSYXoD4Poc14JrjIhBw,The $7.50 lunch buffer menu changes daily ! Awesome !,2014-02-05 17:17:27,0
107763,zzqEHVtLUCaXCW1vPRSFEw,ZPAkg2phFo_p3U-QjvHVPw,"The worst meal I ever have, the worst lemon I ever have, omg. Come on",2017-11-25 01:26:55,0
