,business_id,name,address,city,latitude,longitude,stars,review_count,categories,Alcohol,Ambience,BikeParking,BusinessAcceptsCreditCards,Caters,GoodForKids,HasTV,NoiseLevel,OutdoorSeating,RestaurantsAttire,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,WiFi,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Ambience_casual,Ambience_classy,Ambience_divey,Ambience_hipster,Ambience_intimate,Ambience_romantic,Ambience_trendy,Ambience_upscale,BusinessParking_garage,BusinessParking_lot,BusinessParking_street,BusinessParking_valet,BusinessParking_validated,BusinessParking,GoodForMeal,GoodForMeal_breakfast,GoodForMeal_brunch,GoodForMeal_dessert,GoodForMeal_dinner,GoodForMeal_lunch,GoodForMeal_latenight
1168,Egd-0nDgzZGEVA0R09yyUQ,Italian Village Restaurant,16605 Pearl Rd,Cleveland,41.2965516,-81.8340914,3.5,41,"Restaurants, Pizza, Italian",full_bar,casual,True,True,True,True,True,average,False,casual,False,True,True,True,no,11:0-22:0,11:0-21:0,15:0-22:0,15:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dessert dinner,False,False,True,True,False,False
1169,wpJcD0Qv-q4ShVJYH0hMLw,Pesaro's Pizza,4324 Butler St,Pittsburgh,40.4712827,-79.95987,3.0,59,"Pizza, Restaurants",None,divey,True,True,True,True,False,quiet,False,casual,True,True,False,True,no,10:30-2:0,10:30-0:0,10:30-2:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,False,False,True,False,False,False,False,False,False,False,True,False,False,street,dinner lunch,False,False,False,True,True,False
1170,57Rhd_KhZ0L_SVYe3dH2oQ,Marco's Pizza,6608 Smith Rd,Cleveland,41.3880374,-81.80537700000001,3.5,3,"Restaurants, Pizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,YOtTmU9DRuDyx7JeIx76jw,Papa John's,357 Lincoln Ave,Pittsburgh,40.493621999999995,-80.051004,3.0,5,"Museums, Shopping, Art Galleries, Arts & Entertainment, Pizza, Art Museums, Restaurants",,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,Sb2a5N9gSLICYkMVSjszsA,Wolfgang Puck Express,"11100 Euclid Ave, Fl 2, UHC Seidman Cancer Center",Cleveland,41.5073355096,-81.6056528255,4.0,31,"American (New), Restaurants, Sandwiches, Pizza",None,casual classy,False,True,True,True,True,quiet,False,casual,False,True,False,True,free,7:0-19:0,7:0-19:0,8:0-18:0,8:0-18:0,7:0-19:0,7:0-19:0,7:0-19:0,True,True,False,False,False,False,False,False,False,False,False,False,False,,lunch,False,False,False,False,True,False
1173,-Sqfd4x8mi4ngwUpUB5nJw,Rosso Pizzeria,"120 5th Ave, Level 2",Pittsburgh,40.441973700000005,-80.0034017,4.5,4,"Restaurants, Italian, Pizza",,,,,,,,,,,True,,,True,,6:30-17:0,6:30-17:0,10:0-15:30,,6:30-17:0,6:30-17:0,6:30-17:0,,,,,,,,,,,,,,,,,,,,,
1174,5jWBMCoR8aAXBM9RNyzzbw,Penn Station East Coast Subs,1840 Warrensville Ctr Rd,Cleveland,41.50128,-81.5366,3.0,9,"Food, Sandwiches, Restaurants, American (New), Pizza",None,,True,True,True,True,True,average,True,casual,False,True,False,True,,11:0-22:0,11:0-22:0,11:0-22:0,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1175,SxC7gGLEZ8B3ooj1Qtjz5w,Rocky Rococo Pan Style Pizza,7952 Tree Ln,Madison,43.06154954189999,-89.52058408479999,2.5,26,"Pizza, Restaurants, Italian",beer_and_wine,,True,True,,True,True,loud,True,casual,True,True,True,True,free,10:30-23:0,10:30-22:0,10:30-23:0,11:0-22:0,10:30-22:0,10:30-22:0,10:30-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,lunch,False,False,False,False,True,False
1176,vs8orAK8nDXFxFiIfv0yYQ,Gina's Pizza,622 Dover Center Rd,Cleveland,41.478481099999996,-81.92246920000001,4.5,48,"Salad, Restaurants, Pizza",None,casual,True,True,True,True,False,average,True,casual,False,False,False,True,no,11:0-21:0,11:0-20:0,12:0-21:0,15:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,dinner,False,False,False,True,False,False
1177,hz8mFMIQxQNLKE5rYmg6zQ,Pelegrino's Pizza & Pasta,4846 McKnight Rd,Pittsburgh,40.5286741,-80.00701190000001,4.0,95,"Salad, Restaurants, Italian, Sandwiches, Pizza",None,casual,False,True,True,True,False,quiet,False,casual,True,True,False,True,free,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
1178,0hDOAi_4jE6FBw2ZL_jMsg,Concord Pizza,9942 Johnnycake Ridge Rd,Cleveland,41.6801456,-81.283711,4.0,6,"Restaurants, Chicken Wings, Sandwiches, Pizza",,,,True,,,True,,,casual,True,,,True,,11:0-22:0,,11:0-22:0,12:0-20:0,14:0-21:0,16:0-21:0,16:0-21:0,,,,,,,,,,,,,,,,,,,,,
1179,77N_IPeA6Cb70_5m6SwhHQ,Capps Tavern & Eatery,12830 Painesville Warren Rd,Cleveland,41.6871003,-81.1773121,3.5,26,"Pizza, Restaurants",full_bar,,False,True,True,True,True,loud,True,casual,True,True,False,True,no,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1180,F4k0RVMbEPfo5a372q-m8g,Pizza Care,1525 5th Ave,Pittsburgh,40.438725,-79.984349,3.5,62,"Restaurants, Pasta Shops, Pizza, Soup, Specialty Food, Italian, Wraps, Sandwiches, American (New), Food",None,casual,False,False,False,True,False,quiet,False,casual,True,True,,True,no,10:0-3:0,10:0-1:0,10:0-3:0,11:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,True,False,False,False,False,False,False,False,,,,,,,latenight dinner lunch,False,False,False,True,True,True
1181,Perap0eAyCbUx4r4rQTSnA,Pie Express,148 Oakland Ave,Pittsburgh,40.4416351719,-79.95721388850001,4.0,36,"Pizza, Restaurants, Salad, Food Delivery Services, Food, Food Stands, Sandwiches",None,,True,True,True,True,True,quiet,False,casual,True,True,False,True,free,11:0-3:0,11:0-23:0,11:0-3:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,False,True,False,False,street,,,,,,,
1182,wtEw671slO0rNweZwn5BNg,Donatos Pizza,35858 Detroit Rd,Cleveland,41.461146500000005,-82.01282619999999,3.5,3,"Pizza, Restaurants",,,,,,,True,,,,True,,,,,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1183,q1_KmjVEmFkrQEEBgFUqlw,PaPa Allen's Pizza,107 Smithfield St,Pittsburgh,40.4374955853,-80.0005643472,3.0,10,"Chicken Wings, Pizza, Italian, Burgers, Restaurants",,,,True,,,True,,False,,True,,True,,,10:0-3:0,10:0-2:0,10:0-3:0,10:0-2:0,10:0-2:0,10:0-2:0,10:0-2:0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1184,FTVZYUvQtydyO6rQbOFPTw,Pizza Ephesus,616 Lincoln Ave,Pittsburgh,40.4975344,-80.0586395,3.5,55,"Pizza, Restaurants, Fast Food, Turkish, Greek, American (Traditional), Italian, Mediterranean, Salad",None,divey,True,True,False,True,False,average,False,casual,True,False,False,True,no,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,True,False,False,False,False,False,False,False,True,False,False,street,dinner,False,False,False,True,False,False
1185,Gm---0O1y_4TAQAl5qKvqQ,Salvatore's Tomato Pies,121 E Main St,Madison,43.1831167271,-89.2127708168,4.5,140,"Pizza, Italian, Restaurants, American (New), Bars, Nightlife",full_bar,hipster casual trendy,False,True,True,True,True,average,False,casual,True,True,True,True,no,16:0-22:0,0:0-0:0,16:0-22:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,True,False,False,True,False,False,True,False,False,True,True,False,False,street lot,dinner lunch,False,False,False,True,True,False
1186,13l5G_oIAjsbo-zPg7LOAA,Hungry Howie's Pizza,16210 Detroit Ave,Cleveland,41.485572,-81.8107792,3.0,29,"Sandwiches, Restaurants, Pizza",None,casual,,True,True,True,False,quiet,False,casual,True,True,False,True,no,11:0-0:0,11:0-22:0,11:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
1187,CjCVFZurydHXPAM2Zu8NzA,Domino's Pizza,21 Foster Ave,Pittsburgh,40.441092100000006,-80.06912059999999,1.5,55,"Pizza, Restaurants, Sandwiches, Chicken Wings",None,,False,True,,False,False,loud,False,casual,True,False,False,True,no,10:30-3:0,10:30-1:0,10:30-3:0,10:30-1:30,10:30-1:0,10:30-1:0,10:30-1:0,,,,,,,,,False,False,False,False,False,,,,,,,,
1188,GfIvdP-fP5nj9zyRTw8V7A,Attilio's Pizzeria,1733 Pearl Rd,Cleveland,41.2281456,-81.83979609999999,4.0,13,"Restaurants, Pizza",beer_and_wine,,,True,True,True,True,average,False,casual,True,True,False,True,no,10:0-0:0,10:0-22:0,10:0-0:0,11:0-0:0,10:0-22:0,10:0-22:0,10:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1189,OEyb_iAHBYZ-UNvs8vwKfQ,Guido's Original Pizza & Catering,1176 W Main St,Cleveland,41.1514692,-81.384636,4.0,19,"Pizza, Event Planning & Services, Caterers, Restaurants",,,,True,,False,True,,True,,True,False,,True,,11:0-23:45,16:0-23:0,11:0-23:45,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,,,,,,,,,False,True,False,False,False,lot,,,,,,,
1190,hvS-3lxc8qwyOUpGBm5sAg,Belleria Pizza & Italian Restaurant,"135 E Erie St, Ste 202",Cleveland,41.1527249,-81.3575584,3.5,49,"Pizza, Restaurants",beer_and_wine,,True,True,True,True,True,average,True,casual,True,True,True,True,paid,11:0-22:0,11:0-22:0,12:0-23:0,11:30-21:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1191,oZH3Ee7Yjk7u8B4Ed0oVOg,AJ's Urban Grill,25939 Detroit Rd,Cleveland,41.468650299400004,-81.9066542387,4.0,75,"Restaurants, American (Traditional), Venues & Event Spaces, Event Planning & Services, Pizza",full_bar,casual trendy,True,True,False,True,True,average,False,casual,False,True,True,True,no,11:0-23:0,11:0-21:0,11:0-23:0,11:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,True,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
1192,VcdMJ3Lze0LMboFBZqnnZQ,Crile Food Emporium,"2049 E 100th St, Bldg A, Fl 2",Cleveland,41.5023661891,-81.61765828729999,4.5,6,"Breakfast & Brunch, Restaurants, Pizza, Food Court, Sandwiches, Soup",,,,,,,,,,,,,,,,6:30-18:0,6:30-18:0,,,6:30-18:0,6:30-18:0,6:30-18:0,,,,,,,,,,,,,,,,,,,,,
1193,7FKvhOx2iZbz86T3aOhB2w,Cleveland Pizza,8510 Mentor Ave,Cleveland,41.666805100000005,-81.3358589,3.5,20,"Chicken Wings, Delis, Pizza, Restaurants",None,,True,True,True,True,True,average,False,casual,True,True,False,True,no,10:0-23:0,12:0-22:0,10:0-21:0,10:0-21:0,10:0-22:0,10:0-22:0,10:0-22:0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1194,93NvjTC3wH6kLjTWpPRiHg,Arnie's Clubhouse Grill,7599 Pearl Rd,Cleveland,41.3581152,-81.8152202,5.0,7,"American (New), Bars, Sandwiches, Restaurants, Sports Bars, Nightlife, Pizza, Wraps",full_bar,,False,True,True,,True,,True,,False,,True,True,free,11:0-23:0,15:0-22:0,11:0-23:0,12:0-20:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1195,j6MtKpKdqZC2wXnQetGBIQ,Romito's Pizza West,6474 Brecksville Rd,Cleveland,41.38649470000001,-81.6416718,4.0,57,"Pizza, Restaurants",None,casual,False,True,True,True,True,average,True,casual,True,True,False,True,no,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1196,yNb_PHvkAMGA0NU25L-kgg,Papa John's Pizza,17125 Lorain Ave,Cleveland,41.449771000000005,-81.8164605,3.0,8,"Restaurants, Pizza",None,,,True,,False,True,,,casual,True,False,False,True,,,,,,,,,,,,,,,,,False,False,False,False,False,,,,,,,,
1197,rrysQBMgpCqhDZuM34vvwg,Santoro's Pizzeria Italiana,3805 Willow Ave,Pittsburgh,40.3658059,-80.02512759999999,4.5,58,"Restaurants, Pizza",None,casual,True,True,True,True,True,average,False,casual,True,True,False,True,no,11:30-22:0,,11:30-22:0,12:0-20:0,11:30-21:0,11:30-21:0,11:30-21:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,dinner lunch,False,False,False,True,True,False
1198,zpRSyrDdrhciCGtkL2hE-g,Lorenzo Italian Pizza,607 E McMurray Rd,Pittsburgh,40.279002,-80.083523,3.5,24,"Pizza, Restaurants",full_bar,,True,True,False,True,True,quiet,True,casual,True,False,False,True,no,11:0-21:0,11:0-21:0,11:0-21:0,,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,False,True,False,False,False,lot,,,,,,,
1199,FLQLCrRlMMsMXOM0sESGWA,Merlinos Pizza,994 5th Ave,Pittsburgh,40.383068200000004,-79.8098286,3.0,9,"Restaurants, Salad, Food, Food Delivery Services, Pizza, Sandwiches, Italian",None,,False,True,False,,False,average,False,casual,True,,False,True,no,11:0-22:30,0:0-0:0,11:0-22:30,12:0-21:30,11:0-21:30,11:0-21:30,11:0-21:30,,,,,,,,,False,False,True,False,False,street,,,,,,,
1200,xePC2Iu32dgHzP892OHIUw,Pizza Bellagio,315 N Craig St,Pittsburgh,40.452185,-79.9526484,1.5,9,"Pizza, Restaurants",,,,True,True,,,,,casual,True,True,,True,,10:0-2:0,10:0-1:0,10:0-2:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,,,,,,,,,False,False,False,False,False,,,,,,,,
1201,9GA2gmLV4NX2oJkuz6fdcA,Garage Door Saloon,223 Atwood St,Pittsburgh,40.4406181,-79.9569053,3.0,41,"Restaurants, Pizza, Cocktail Bars, Nightlife, Bars, Sports Bars, Pubs, Dive Bars",full_bar,divey,True,True,,False,True,loud,False,casual,True,True,True,True,free,15:0-2:0,15:0-2:0,11:0-2:0,19:0-2:0,15:0-2:0,15:0-2:0,15:0-2:0,False,False,True,False,False,False,False,False,False,False,True,False,False,street,,,,,,,
1202,v3AS5LGeV2Si4nOHZ7lgxQ,Glass Nickel Pizza - Madison East,2916 Atwood Ave,Madison,43.094162,-89.3412675,4.0,232,"Nightlife, Pasta Shops, Specialty Food, Bars, Gluten-Free, Restaurants, Italian, Pizza, Sandwiches, Salad, Food Delivery Services, Desserts, Chicken Wings, Food",full_bar,casual,True,True,True,True,True,average,False,casual,True,True,False,True,free,10:30-2:0,10:30-0:30,10:30-2:0,10:30-0:30,10:30-1:30,10:30-0:30,10:30-0:30,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,latenight dinner,False,False,False,True,False,True
1203,POVKWFdKixujvH0YHweeQw,L.A. Pete's,6080 Brecksville Rd,Cleveland,41.3971042,-81.6397684,3.5,59,"Breakfast & Brunch, Restaurants, Pizza",None,casual,False,True,False,True,True,average,False,casual,False,True,False,True,free,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,breakfast lunch brunch,True,True,False,False,True,False
1204,gITBefKO65DKNcCFQp424A,Rockaway Pizzeria,1955 Lincoln Way,Pittsburgh,40.3401983957,-79.81110166159999,4.5,45,"Restaurants, Pizza",None,,,True,,True,True,,False,casual,True,False,True,True,no,11:0-21:0,,11:0-21:0,,11:0-20:0,11:0-20:0,11:0-20:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1205,F6Ujpp1Kh7L_3uUfoUsTlw,Buster's Pizza & Cream of White Oak,2650 Lincoln Way,Pittsburgh,40.3239088,-79.789714,3.0,8,"Italian, Ice Cream & Frozen Yogurt, Food, Restaurants, Pizza",None,,True,True,True,True,True,quiet,True,casual,True,True,False,True,free,11:0-21:0,11:0-21:0,12:0-21:0,13:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,,,,,,,,,False,True,False,False,False,lot,,,,,,,
1206,zydbdBR6-CM8UZ6WkW1DWA,Marie's Restaurant,130 E Smokerise Dr,Cleveland,41.052332,-81.72819,3.0,72,"Pizza, Italian, Chicken Wings, Restaurants",full_bar,casual,False,True,False,True,True,average,True,casual,False,True,True,True,no,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,dinner lunch,False,False,False,True,True,False
1207,GtxwFRoQTitTa6u3oVgS0g,Juice Up Coldpress,13206 Shaker Square,Cleveland,41.4832027733,-81.5900944734,4.5,9,"Pizza, Live/Raw Food, Active Life, Food, Juice Bars & Smoothies, Organic Stores, Restaurants",,,,True,,,,,,,,,False,,free,10:0-17:30,11:0-15:0,10:0-15:0,,10:0-17:30,10:0-17:30,10:0-17:30,,,,,,,,,False,False,False,False,False,,,,,,,,
1208,w3h2_nxxqnmxZZaaQi2Pag,Sara's Place,1501 Chagrin River Rd,Cleveland,41.5198175,-81.40433,4.0,76,"Pizza, Italian, Restaurants, Diners",full_bar,intimate classy,True,True,True,False,True,average,True,casual,False,True,True,True,no,11:30-23:0,11:30-22:0,11:30-23:0,,11:30-22:0,11:30-22:0,11:30-22:0,False,True,False,False,True,False,False,False,False,False,True,True,False,valet street,dinner lunch,False,False,False,True,True,False
1209,hc_x57UHPd3752vQj-2Oxg,Georgio's Oven Fresh Pizza,1282 Som Center Rd,Cleveland,41.525208899999996,-81.4392828,3.0,5,"Pizza, Sandwiches, Restaurants, Chicken Wings",None,,,True,,True,True,average,False,,True,False,False,True,no,10:0-22:0,10:0-22:0,10:0-22:0,11:0-21:0,10:0-22:0,10:0-22:0,10:0-22:0,,,,,,,,,,,,,,,,,,,,,
1210,7hlICFMky5fPFxeYRgg__w,Goodfellas Deli & Drafthouse,1518 Mt Nebo Rd,Pittsburgh,40.5528914,-80.1058583,4.0,83,"Pizza, Cafes, Bars, Nightlife, Delis, Restaurants",full_bar,,True,True,,True,True,average,True,casual,True,True,False,True,paid,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1211,pU7HJcOFaZHhaJBfl5zxRw,Vocelli Pizza,30 W Pike St,Pittsburgh,40.2588599,-80.1874411,4.0,9,"Pizza, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,DNf4GfG3wxWmDXmaj2OYiA,Romeos Pizza,412 W Bagley Rd,Cleveland,41.372543900000004,-81.86796590000002,3.0,8,"Pizza, Restaurants",None,,False,True,True,True,True,,,casual,True,False,False,True,,10:0-23:0,10:0-22:0,10:0-23:0,11:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,,,,,,,,,,,,,,,,,,,,,
1213,Fp6yMeo3K8422CbDQCLrBg,McDonald's,311 Midway Blvd,Cleveland,41.3990991177,-82.1077126265,1.5,11,"Coffee & Tea, Food, Fast Food, Burgers, Pizza, Restaurants",,,,True,,True,,,,,True,True,False,True,,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,6:0-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1214,mMoOtnrOEKqRrcWJikM9xg,Rocky Rococo Pan Style Pizza - Sun Prairie,2828 Prairie Lakes Dr,Madison,43.166656,-89.266473,2.0,20,"Pizza, Restaurants, Food, Specialty Food, Salad, Chicken Wings, Pasta Shops, Italian",beer_and_wine,casual,True,True,True,True,True,average,False,casual,False,True,False,True,free,10:30-22:0,10:30-22:0,10:30-22:0,11:0-22:0,10:30-22:0,10:30-22:0,10:30-22:0,True,False,False,False,False,False,False,False,False,False,False,False,False,,dinner lunch,False,False,False,True,True,False
1215,aVBFKYoF0AHuusNssaQpJA,Ian's Pizza on State,100 State St,Madison,43.074913,-89.386999,4.0,481,"Restaurants, Pizza, Italian",None,casual classy,True,True,True,True,False,loud,True,casual,True,True,False,True,free,11:0-2:30,11:0-2:30,11:0-3:0,11:0-3:0,11:0-2:30,11:0-2:30,11:0-2:30,True,True,False,False,False,False,False,False,True,False,True,False,False,street garage,latenight dinner lunch,False,False,False,True,True,True
1216,hxedolqDRVlKA_iOoI09Ng,BJ's Restaurant & Brewhouse,"3265 W Market St, Ste 85",Cleveland,41.131477000000004,-81.615173,3.0,139,"Pizza, Bars, Nightlife, Beer Bar, Restaurants, American (New), Breweries, Food",full_bar,casual,False,True,True,True,True,average,False,casual,True,True,True,True,free,11:0-1:0,11:0-0:0,11:0-1:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,True,False,False,False,False,False,False,False,False,True,False,False,False,lot,dessert dinner lunch,False,False,True,True,True,False
1217,kEIwUXCl5JhbF4gzuMd3qw,PIZZAFIRE,4101 E Royalton Rd,Cleveland,41.3141298392,-81.6585924301,2.5,42,"Restaurants, Pizza, Salad",None,,,True,True,True,False,,True,,True,,False,True,,11:0-22:0,0:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,False,False,False,False,False,,,,,,,,
1218,k9wv5-0u8q4S75MIaTX6aA,Echo Tap & Grill,554 W Main St,Madison,43.0682166,-89.39141540000001,3.5,122,"Pizza, Restaurants, Dive Bars, Bars, Sports Bars, American (Traditional), Nightlife",full_bar,casual,True,True,False,False,True,loud,True,casual,True,True,False,True,free,9:0-2:30,9:0-2:0,9:0-2:30,9:0-2:0,9:0-2:0,9:0-2:0,9:0-2:0,True,False,False,False,False,False,False,False,False,False,True,False,False,street,latenight dinner lunch,False,False,False,True,True,True
1219,hlhXDG5GfUUWLduFbbAXzg,Rascal House,2255 Warrensville Ctr Rd,Cleveland,41.4983506,-81.535777,2.5,22,"Chicken Wings, Restaurants, Pizza, Sandwiches",None,,True,True,True,True,True,,False,,True,True,False,True,free,9:0-1:30,9:0-0:30,9:0-1:30,9:0-0:30,9:0-1:30,9:0-0:30,9:0-0:30,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1220,nBZ6A5-ecTFd7s406r6--A,Pony Express Pizza,3031 Graham Rd,Cleveland,41.167375899999996,-81.405017,3.5,14,"Pizza, Restaurants",,,,,,,True,,,,True,True,,True,,11:0-23:0,16:0-22:0,11:0-23:0,11:0-22:0,16:0-22:0,16:0-22:0,16:0-22:0,,,,,,,,,,,,,,,,,,,,,
1221,WtO8eoYmrc2_8kuXanug2Q,Uno Pizzeria & Grill,205 East Waterfront Drive,Pittsburgh,40.411516999999996,-79.91467890000001,3.0,87,"Restaurants, Pizza, American (Traditional), Gluten-Free",full_bar,casual classy,True,True,True,True,True,average,True,casual,,True,False,True,free,11:30-0:0,11:30-22:0,11:30-0:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,True,True,False,False,False,False,False,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
1222,0xyao4UwqbiARcjFByo5aQ,Little Caesars Pizza,1752 State Rd,Cleveland,41.129824600000006,-81.5087648,3.5,3,"Pizza, Restaurants",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,H087dS5FpllJN7UVW7_Qzw,Eliseo's Pizza,3352 Oberlin Ave,Cleveland,41.440102,-82.185766,3.0,4,"Pizza, Restaurants",None,,,True,True,True,,quiet,,casual,,True,,True,,11:0-0:0,15:0-23:0,11:0-0:0,12:0-22:0,11:0-23:0,11:0-23:0,11:0-23:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1224,EqFMzp3qlTuVF9UMNy9Smw,Little Caesars Pizza,26832 Lorain Rd,Cleveland,41.418006990500004,-81.9192123413,3.0,4,"Pizza, Restaurants",None,,,,,,True,,,,True,,False,True,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1225,OIpS3O5ifR0wFu5PdvMM5w,Pizza Hut,1165 Mentor Ave,Cleveland,41.7070754731,-81.2673765421,2.5,6,"Chicken Wings, Pizza, Italian, Restaurants",,,False,True,False,True,,,False,casual,True,True,False,True,no,11:0-0:0,11:0-22:0,11:0-0:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,,,,,,,,,,,,,
1226,KXv9wm5W9LTNZec2AsmHgQ,Grand Central Pizza,601 Scenery Dr,Pittsburgh,40.272386,-79.8376092,4.0,13,"Printing Services, Local Services, Pizza, Restaurants",None,,True,True,False,True,True,quiet,False,casual,True,True,False,True,no,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,
1227,6OpLHgun6qHmrX1JmHL4zQ,Monical's Pizza,320 E Champaign St,Urbana-Champaign,40.3081995,-88.155194,3.0,16,"Italian, Pizza, Restaurants",beer_and_wine,,False,True,True,True,True,,False,casual,True,True,True,True,free,11:0-23:0,11:0-21:0,11:0-23:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,lunch,False,False,False,False,True,False
1228,h98IJqWW0wVxwoLV03Azfw,MOD Pizza,"2960 Cahill Main, Ste 103",Madison,43.017129581800006,-89.4230023641,4.5,81,"Pizza, Fast Food, Salad, Restaurants",beer_and_wine,casual trendy classy,True,True,,True,True,average,True,casual,False,True,False,True,free,10:30-22:0,0:0-0:0,10:30-22:0,10:30-21:0,10:30-21:0,10:30-21:0,10:30-21:0,True,True,False,False,False,False,True,False,False,True,False,False,False,lot,dinner lunch,False,False,False,True,True,False
1229,5O1l8b23r6GIIr2ZHy6nkg,Zeppe's Pizzeria,"320 Broadway Ave, Ste A",Cleveland,41.3994595,-81.5459943,3.0,11,"Chicken Wings, Pasta Shops, Pizza, Food, Caterers, Specialty Food, Restaurants, Event Planning & Services, Italian",None,,True,True,True,True,False,average,False,casual,True,True,False,True,no,11:0-23:0,11:0-22:0,11:0-23:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
1230,kPvzmJO6vJs1QcyPnB6MCw,Sundae Funday's,25145 Royalton Rd,Cleveland,41.309758,-81.918678,4.0,8,"Active Life, Mini Golf, Ice Cream & Frozen Yogurt, Pizza, Restaurants, Food",,,True,True,,True,True,,,casual,True,True,False,True,free,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,False,False,False,False,False,False,False,False,False,True,False,False,False,lot,,,,,,,
